,Ano,Mês,Concelho,Energia Ativa (kWh)
1183,2022,10,Paredes,287493.872
1184,2022,10,Alcanena,103548.81
1185,2022,10,Chaves,2104871.047
1186,2022,11,Fafe,1193814.47
1187,2022,11,Miranda do douro,60876.99
1188,2022,11,Cantanhede,518558.583
1189,2022,11,Montemor-o-Novo,113690.148
1190,2022,11,Redondo,194683.579
1191,2022,11,Seia,235498.708
1192,2022,11,Pombal,340690.869
1193,2022,11,Baião,55334.816
1194,2022,11,Paços de Ferreira,1852934.766
1195,2022,11,Póvoa de Varzim,370783.41
1196,2022,11,Montalegre,36836.991
1197,2022,11,Valpaços,139104.03
1198,2022,11,Vila Real,404869.699
1199,2022,12,Vieira do Minho,47388.404
1200,2022,12,Vila Nova de Famalicão,1238784.735
1201,2022,12,Vila Verde,102490.167
1202,2022,12,Torre de Moncorvo,111274.672
1203,2022,12,Cantanhede,27294.666
1204,2022,12,Cascais,3399428.312
1205,2022,12,Castelo de Vide,343530.999
1206,2022,12,Alijó,93723.867
1207,2022,12,Lamego,36381.131
1208,2022,12,Vouzela,24631.633
1209,2023,1,Carrazeda de Ansiães,31790.153
1210,2023,1,Mira,1545756.086
1211,2023,1,Vila Nova de Foz Côa,38130.194
1212,2023,1,Amarante,323480.646
1213,2023,1,Vila Nova de Gaia,4855355.79
1214,2023,1,Mondim de Basto,666523.138
1215,2023,2,Ferreira do Alentejo,89635.178
1216,2023,2,Mértola,3869.216
1217,2023,2,Guimarães,76740.619
1218,2023,2,Terras de Bouro,31712.317
1219,2023,2,Vila Nova de Famalicão,334768.924
1220,2023,2,Macedo de Cavaleiros,65219.451
1221,2023,2,Maia,132106.477
1222,2023,2,Rio Maior,119211.249
1223,2023,2,Caminha,19086.902
1224,2023,2,Moimenta da Beira,271519.178
1225,2023,3,Póvoa de Lanhoso,56242.352
1226,2023,3,Castelo Branco,38336.118
1227,2023,3,Arraiolos,760007.517
1228,2023,3,Évora,2924391.715
1229,2023,3,Arruda dos Vinhos,280072.263
1230,2023,3,Rio Maior,79682.435
1231,2023,4,Mogadouro,27459.852
1232,2023,4,Torres Vedras,2302165.93
1233,2023,4,Ponte de Sor,1688567.188
1234,2023,4,Seixal,3424181.946
1235,2023,4,Monção,9693.9
1236,2023,4,Viseu,177204.879
1237,2023,5,Beja,3182.932
1238,2023,5,Barcelos,1743120.753
1239,2023,5,Barcelos,97735.301
1240,2023,5,Vila Verde,74830.731
1241,2023,5,Vimioso,55300.248
1242,2023,5,Penamacor,30210.273
1243,2023,5,Guarda,113813.466
1244,2023,5,Guarda,47730.69
1245,2023,5,Mêda,28617.751
1246,2023,5,Lourinhã,378819.737
1247,2023,5,Arcos de Valdevez,86118.046
1248,2023,5,Alijó,154993.779
1249,2023,6,Beja,311284.808
1250,2023,6,Guimarães,1121724.035
1251,2023,6,Mogadouro,101618.183
1252,2023,6,Penacova,235741.938
1253,2023,6,Pinhel,13309.905
1254,2023,6,Caldas da Rainha,1566823.572
1255,2023,6,Loures,450607.0
1256,2023,6,Vila Franca de Xira,4028096.978
1257,2023,6,Melgaço,68447.752
1258,2023,6,Boticas,38653.377
1259,2023,7,Anadia,35662.549
1260,2023,7,Santa Maria da Feira,976335.421
1261,2023,7,Arraiolos,25472.314
1262,2023,7,Vila Viçosa,197016.852
1263,2023,7,Lisboa,8082178.232
1264,2023,7,Armamar,43263.987
1265,2023,7,Tarouca,21786.485
1266,2023,8,Celorico de Basto,767729.256
1267,2023,8,Fronteira,58427.824
1268,2023,8,Monforte,52749.645
1269,2023,8,Montijo,1184420.144
1270,2023,8,Viana do Castelo,137939.96
1271,2023,8,Montalegre,25572.246
1272,2023,8,Vila Real,115954.613
1273,2023,8,Lamego,911673.94
1274,2023,8,Mangualde,382555.9
1275,2023,9,Águeda,2606692.036
1276,2023,9,Oliveira do Bairro,456289.667
1277,2023,9,Santa Maria da Feira,141392.398
1278,2023,9,Vagos,589774.211
1279,2023,9,Terras de Bouro,47406.306
1280,2023,9,Vila Nova de Famalicão,21683660.55
1281,2023,9,Macedo de Cavaleiros,17912.095
1282,2023,9,Castelo Branco,7088.846
1283,2023,9,Sabugal,58959.655
1284,2023,9,Portalegre,151228.767
1285,2023,9,Arcos de Valdevez,441711.535
1286,2023,10,Aveiro,4000006.683
1287,2023,10,Bragança,63652.891
1288,2023,10,Lisboa,3980692.188
1289,2023,10,Sousel,316514.891
1290,2023,10,Vila do Conde,277387.655
1291,2023,10,Arcos de Valdevez,36920.021
1292,2023,11,Vale de Cambra,118149.648
1293,2023,11,Fafe,248424.958
1294,2023,11,Idanha-a-Nova,38639.583
1295,2023,11,Gouveia,117470.154
1296,2023,11,Alvaiázere,87225.849
1297,2023,11,Torres Vedras,5331372.357
1298,2023,11,Baião,94707.837
1299,2023,11,Golegã,710881.245
1300,2023,12,Guimarães,335435.549
1301,2023,12,Guimarães,303351.066
1302,2023,12,Sertã,157681.659
1303,2023,12,Figueira da Foz,4886877.42
1304,2023,12,Faro,2190608.907
1305,2023,12,Vila Real de Santo António,595040.033
1306,2023,12,Figueiró dos Vinhos,180636.054
1307,2023,12,Leiria,665150.218
1308,2023,12,Fronteira,35335.032
1309,2023,12,Marco de Canaveses,313915.36
1310,2023,12,Penafiel,407765.693
1311,2023,12,Armamar,62469.903
1312,2024,1,Moura,466142.176
1313,2024,1,Vila Verde,131224.273
1314,2024,1,Proença-a-Nova,378290.541
1315,2024,1,Celorico da Beira,44069.129
1316,2024,1,Mortágua,23040.969
1317,2024,1,Tabuaço,9275.809
1318,2024,2,Braga,307744.547
1319,2024,2,Vieira do Minho,60159.838
1320,2024,2,Grândola,53767.887
1384,2023,1,Alijó,120473.05
1385,2023,2,Barcelos,400996.454
1386,2023,2,Braga,5731893.723
1387,2023,2,Guimarães,734524.043
1388,2023,2,Cantanhede,1704018.277
1389,2023,2,Sintra,478525.601
1390,2023,2,Trofa,4249963.703
1391,2023,2,Vila Nova de Gaia,1810257.99
1392,2023,2,Palmela,3264297.383
1393,2023,3,Barcelos,64103.29
1394,2023,3,Carrazeda de Ansiães,26968.588
1395,2023,3,Mêda,36295.267
1396,2023,3,Nelas,143508.108
1397,2023,5,Santa Maria da Feira,428387.167
1398,2023,5,Almeida,28059.756
1399,2023,5,Elvas,1475794.496
1400,2023,5,Vila Nova da Barquinha,150801.864
1401,2023,5,Ponte de Lima,352817.868
1402,2023,5,Viana do Castelo,296180.832
1403,2023,5,Chaves,17877.98
1404,2023,6,Barcelos,202730.918
1405,2023,6,Guimarães,990340.223
1406,2023,6,Lamego,156153.148
1407,2023,7,Braga,144478.035
1408,2023,7,Ponte de Sor,128562.123
1409,2023,7,Vila Pouca de Aguiar,79899.162
1410,2023,9,Mogadouro,20343.278
1411,2023,9,Alvaiázere,356740.509
1412,2023,9,Viana do Castelo,730989.614
1413,2023,9,Castro daire,47010.673
1414,2023,9,São Pedro do Sul,124739.95
1415,2023,9,Tarouca,303408.89
1416,2023,10,Póvoa de Lanhoso,56389.869
1417,2023,10,Mogadouro,36139.668
1418,2023,10,Vimioso,25531.746
1419,2023,10,Évora,99140.032
1420,2023,10,Almada,3992421.889
1421,2023,10,Lamego,173026.144
1422,2023,10,Penedono,251453.821
1423,2023,10,Vouzela,117230.919
1424,2023,11,Cuba,3170.986
1425,2023,11,Guimarães,22016.019
1426,2023,11,Covilhã,161839.096
1427,2023,11,Trancoso,35654.519
1428,2023,11,Pedrógão Grande,506842.505
1429,2023,11,Sabrosa,285361.11
1430,2023,11,Penalva do Castelo,217888.528
1431,2023,11,Tabuaço,22151.078
1432,2023,12,Guimarães,132882.834
1433,2023,12,Oliveira do Hospital,92173.2
1434,2023,12,Alcobaça,1789344.965
1435,2023,12,Penafiel,62422.957
1436,2023,12,Ferreira do Zêzere,337031.887
1437,2023,12,Salvaterra de Magos,867761.821
1438,2023,12,Santiago do Cacém,195982.635
1439,2024,1,Oliveira de Azeméis,1057393.39
1440,2024,1,Beja,200414.463
1441,2024,1,Cabeceiras de Basto,58509.097
1442,2024,1,Sertã,1687016.61
1443,2024,1,Lisboa,3916220.399
1444,2024,1,Lisboa,473550.387
1445,2024,1,Rio Maior,136719.397
1446,2024,1,Sesimbra,1282624.032
1447,2024,1,Melgaço,88334.097
1448,2024,1,Vila Pouca de Aguiar,141085.13
1449,2024,2,Estarreja,253740.933
1450,2024,2,Barcelos,109317.928
1451,2024,2,Vila Nova de Famalicão,478916.207
1452,2024,2,Almeida,12027.943
1453,2024,2,Azambuja,704904.913
1454,2024,2,Amarante,33347.513
1455,2024,2,Sabrosa,27320.71
1551,2022,1,Odemira,111915.336
1552,2022,1,Vila Flor,17552.885
1553,2022,1,Idanha-a-Nova,36642.943
1554,2022,1,Penacova,727768.741
1555,2022,1,Aljezur,1278377.822
1556,2022,1,Loures,764643.661
1557,2022,1,Elvas,148603.472
1558,2022,1,Ponte de Sor,167167.371
1559,2022,1,Santarém,537603.681
1560,2022,1,Sardoal,73410.163
1561,2022,1,Mangualde,204284.0
1562,2022,1,Moimenta da Beira,43304.811
1563,2022,2,Espinho,894565.635
1564,2022,2,Vinhais,32960.66
1565,2022,2,Cantanhede,4094686.191
1566,2022,2,Vendas Novas,2048937.928
1567,2022,2,Sintra,7972555.013
1568,2022,2,Penafiel,826812.903
1569,2022,2,Santo Tirso,215628.538
1570,2022,2,Alijó,66809.521
1571,2022,2,Resende,24297.327
1572,2022,2,Vouzela,71722.239
1573,2022,3,Mêda,77186.031
1574,2022,3,Sabugal,63613.2
1575,2022,3,Azambuja,2091365.486
1576,2022,3,Oeiras,2931270.524
1577,2022,4,Águeda,824444.193
1578,2022,4,Espinho,696622.094
1579,2022,4,Serpa,209494.245
1580,2022,4,Carrazeda de Ansiães,13924.391
1581,2022,4,Pampilhosa da Serra,16522.689
1582,2022,4,Amarante,498899.784
1583,2022,4,Póvoa de Varzim,790089.265
1584,2022,4,Barreiro,845591.813
1585,2022,4,Moita,998838.212
1586,2022,4,Moita,282632.653
1587,2022,4,Monção,30122.711
1588,2022,4,Vila Nova de Paiva,115814.386
1589,2022,5,Albergaria-a-Velha,189911.011
1590,2022,5,Braga,560857.366
1591,2022,5,Braga,729874.795
1592,2022,5,Castelo Branco,64336.874
1593,2022,5,Montemor-o-Novo,441930.66
1594,2022,5,Portel,10430.492
1595,2022,5,Celorico da Beira,42609.663
1596,2022,5,Sabugal,53888.786
1597,2022,5,Amarante,702409.267
1598,2022,5,Paredes,751366.761
1599,2022,5,Rio Maior,144363.571
1600,2022,5,Santa Marta de Penaguião,111134.589
1601,2022,6,Guarda,55117.975
1602,2022,6,Peniche,490390.804
1603,2022,6,Cadaval,192658.451
1604,2022,6,Arcos de Valdevez,648057.711
1605,2022,6,Montalegre,68473.646
1606,2022,7,Braga,265769.665
1607,2022,7,Penamacor,39898.588
1608,2022,7,Coimbra,350183.938
1609,2022,7,Oeiras,2931728.979
1610,2022,7,Castelo de Vide,354337.769
1611,2022,7,Constância,231929.715
1612,2022,7,Sesimbra,1431501.578
1613,2022,7,Mangualde,37428.279
1614,2022,8,Castelo de Paiva,171718.879
1615,2022,8,Bragança,145675.097
1616,2022,8,Oliveira do Hospital,20877.775
1617,2022,8,Matosinhos,4613346.579
1618,2022,8,Vila Nova de Gaia,1271481.716
1619,2022,8,Arcos de Valdevez,49533.89
1620,2022,8,Vila Pouca de Aguiar,79285.353
1621,2022,8,Castro daire,17515.627
1622,2022,9,Espinho,1343063.975
1623,2022,9,Celorico de Basto,292094.126
1624,2022,9,Fafe,25066.199
1625,2022,9,Vila Flor,16571.356
1626,2022,9,Pombal,343670.402
1627,2022,9,Felgueiras,1437211.666
1628,2022,9,Marco de Canaveses,252943.762
1629,2022,9,Ourém,448381.441
1630,2022,9,Almada,4039137.651
1631,2022,9,Arcos de Valdevez,34940.852
1632,2022,9,Melgaço,64735.807
1633,2022,9,Vouzela,28791.424
1634,2022,10,Santa Maria da Feira,1442796.491
1635,2022,10,Barcelos,96078.937
1636,2022,10,Barcelos,200697.589
1637,2022,10,Póvoa de Lanhoso,123713.946
1638,2022,10,Mogadouro,107244.178
1639,2022,10,Fundão,70315.448
1640,2022,10,Fundão,166633.128
1641,2022,10,Fundão,1564183.798
1642,2022,10,Guarda,63107.039
1643,2022,10,Almada,4136627.218
1644,2022,10,Ponte da Barca,41931.92
1645,2022,10,Tondela,459523.083
1646,2022,11,Mealhada,211455.366
1647,2022,11,Vila Verde,109840.377
1648,2022,11,Gouveia,106572.489
1649,2022,11,Felgueiras,1745988.613
1650,2022,11,Cinfães,152710.711
1651,2022,11,Moimenta da Beira,686771.699
1652,2022,12,Póvoa de Lanhoso,217097.237
1653,2022,12,Vila Nova de Famalicão,630115.6
1654,2022,12,Bragança,34805.535
1655,2022,12,Albufeira,361922.335
1656,2022,12,Amarante,323428.009
1657,2022,12,Valongo,2130935.039
1658,2022,12,Almeirim,37271.522
1659,2022,12,Montalegre,36579.842
1660,2022,12,Valpaços,378470.517
1661,2023,1,Celorico de Basto,134517.526
1662,2023,1,Évora,328023.785
1663,2023,1,Figueiró dos Vinhos,857520.763
1664,2023,1,Torres Vedras,767117.961
1665,2023,1,São João da Pesqueira,146707.162
1666,2023,2,Fundão,198859.997
1667,2023,2,Paços de Ferreira,354568.209
1668,2023,2,Paredes,2689706.273
1669,2023,2,Monção,108071.784
1670,2023,2,Ponte da Barca,86362.173
1671,2023,2,Chaves,23200.15
1672,2023,2,Vouzela,29921.353
1673,2023,3,Águeda,847928.803
1674,2023,3,Beja,216810.533
1675,2023,3,Figueira da Foz,861317.688
1676,2023,3,Bombarral,276612.513
1677,2023,3,Rio Maior,177255.142
1678,2023,3,Arcos de Valdevez,58544.308
1679,2023,3,Monção,50426.76
1680,2023,3,Valpaços,81927.726
1681,2023,4,Macedo de Cavaleiros,168728.326
1682,2023,4,Góis,124499.096
1683,2023,4,Alvaiázere,81184.149
1684,2023,4,Pombal,596452.209
1685,2023,4,Ourém,20854.016
1686,2023,4,Viana do Castelo,757171.685
1687,2023,4,Boticas,209032.982
1688,2023,4,Penalva do Castelo,97691.433
1689,2023,4,Penedono,17682.593
1690,2023,5,Ovar,1749555.696
1691,2023,5,Amares,314911.783
1692,2023,5,Guimarães,167243.737
1693,2023,5,Vila Nova de Gaia,5950505.037
1694,2023,5,Abrantes,255681.476
1695,2023,5,Melgaço,15778.32
1696,2023,5,Ponte da Barca,31080.208
1697,2023,5,Chaves,56806.638
1698,2023,5,Cinfães,46560.133
1699,2023,5,Lamego,166190.13
1700,2023,6,Águeda,2921842.305
1701,2023,6,Águeda,751881.863
1702,2023,6,Anadia,252117.193
1703,2023,6,Sever do Vouga,181046.522
1704,2023,6,Castelo Branco,124000.887
1705,2023,6,Cantanhede,23838.476
1706,2023,6,Lousã,1368265.712
1707,2023,6,Tábua,119406.087
1708,2023,6,Óbidos,218258.684
1709,2023,6,Pombal,26965.095
1710,2023,6,Amarante,403491.823
1711,2023,6,Torres Novas,444310.905
1712,2023,6,Montalegre,16929.459
1713,2023,7,Anadia,588348.244
1714,2023,7,Vila Verde,54856.387
1715,2023,7,Oliveira do Hospital,85110.083
1716,2023,7,Amarante,79703.466
1717,2023,7,Maia,2912724.044
1718,2023,7,Benavente,1862954.678
1719,2023,7,Santarém,259395.534
1720,2023,8,Barcelos,236767.033
1721,2023,8,Évora,170554.195
1722,2023,9,Oliveira do Hospital,132617.392
1723,2023,9,Trancoso,24334.928
1724,2023,10,Vimioso,62212.526
1725,2023,10,Aljezur,281132.604
1726,2023,10,Amarante,258780.84
1727,2023,11,Montemor-o-Novo,3792.929
1728,2023,11,Vila Real de Santo António,618018.901
1729,2023,11,Santiago do Cacém,1022377.215
1730,2022,4,Coimbra,155230.965
1731,2022,4,Aljezur,283036.605
1732,2022,4,Tavira,1192103.535
1733,2022,4,Vila Nova de Gaia,1316359.307
1734,2022,5,Oliveira do Bairro,1895393.481
1735,2022,5,Alter do Chão,47534.255
1736,2022,6,Torres Vedras,75312.191
1737,2022,6,Tarouca,17939.29
1738,2022,7,Ribeira de Pena,33112.223
1739,2022,8,Braga,1401279.156
1740,2022,8,Monção,24524.236
1741,2022,9,Vila de Rei,504032.016
1742,2022,9,Alcobaça,669310.74
1743,2022,9,Ponte de Lima,28128.61
1744,2022,9,Castro daire,223934.526
1745,2022,10,Guimarães,503690.379
1746,2022,10,Albufeira,6959338.724
1747,2022,10,Seia,34735.503
1748,2022,10,Moimenta da Beira,40603.631
1749,2022,11,Vinhais,57730.248
1750,2022,11,Trofa,6613239.698
1751,2022,12,Portalegre,20003.066
1752,2022,12,Felgueiras,291407.201
1753,2022,12,Marco de Canaveses,73432.7
1754,2022,12,Marco de Canaveses,316930.075
1755,2023,1,Beja,1507909.177
1756,2023,1,Vila Nova de Famalicão,933767.042
1757,2023,1,Sertã,129517.064
1758,2023,1,Felgueiras,233497.871
1759,2023,2,Torres Vedras,75366.702
1760,2023,2,Ponte de Sor,1622168.742
1761,2023,3,Braga,39791.253
1762,2023,3,Chaves,28255.257
1763,2023,6,Coimbra,244522.293
1764,2023,6,Sintra,60279.355
1765,2023,7,Braga,107422.815
1766,2023,7,Covilhã,130500.029
1767,2023,7,Montemor-o-Velho,72418.308
1768,2023,7,Vila do Conde,612915.416
1769,2023,7,Montijo,603876.333
1770,2023,8,Barcelos,104619.579
1771,2023,8,Baião,38218.964
1772,2023,8,Melgaço,60838.437
1773,2023,8,Melgaço,89997.158
1774,2023,8,Viana do Castelo,1793230.907
1775,2023,9,Póvoa de Lanhoso,360847.05
1776,2023,9,Porto,8218956.62
1777,2023,9,Cartaxo,649911.064
1778,2023,10,Braga,991356.6
1779,2023,10,Guimarães,114298.921
1780,2023,10,Mirandela,23432.492
1781,2023,10,Oleiros,153388.322
1782,2023,10,Pombal,460285.309
1783,2023,10,Monção,22263.334
1784,2023,10,Valpaços,913214.909
1785,2023,11,Fundão,228579.886
1786,2023,11,Vendas Novas,109954.849
1787,2023,11,Vila do Conde,416761.641
1788,2023,11,Ponte de Lima,357186.394
1789,2023,12,Amadora,1493325.698
1790,2023,12,Vila Nova de Gaia,1198257.695
1791,2023,12,Ponte da Barca,44341.05
1792,2023,12,Resende,219540.627
1793,2024,1,Vila Flor,93659.854
1794,2024,1,Cantanhede,297716.417
1795,2024,1,Sabugal,62362.418
1796,2023,8,Celorico da Beira,45159.353
1797,2023,8,Paredes,136327.62
1798,2023,8,Porto,8062593.643
1799,2023,8,Constância,265315.6
1800,2023,8,Santarém,595680.396
1801,2023,8,Caminha,603222.247
1802,2023,8,Sernancelhe,40842.427
1803,2023,9,Fundão,69238.765
1804,2023,9,Vila Viçosa,490643.323
1805,2023,9,Celorico da Beira,41638.17
1806,2023,9,Santo Tirso,187768.316
1807,2023,9,Monção,49002.278
1808,2023,9,Mesão Frio,61773.568
1809,2023,9,Valpaços,41090.169
1810,2023,9,Oliveira de Frades,176565.551
1811,2023,10,Ferreira do Alentejo,504048.642
1812,2023,10,Vinhais,30913.498
1813,2023,10,Vendas Novas,91447.905
1814,2023,10,Alvaiázere,283750.549
1815,2023,10,Santa Marta de Penaguião,46343.563
1816,2023,11,Aveiro,1211118.707
1817,2023,11,Lisboa,433519.321
1818,2023,11,Tomar,380676.379
1819,2023,12,Vila Nova de Famalicão,106236.534
1820,2023,12,Leiria,253566.169
1821,2023,12,Lisboa,10822546.031
1822,2023,12,Crato,587271.211
1823,2023,12,Vila Nova de Gaia,10445381.989
1824,2023,12,Chaves,48476.966
1825,2024,1,Odemira,350424.009
1826,2024,1,Barcelos,15820.453
1827,2024,1,Póvoa de Lanhoso,442117.388
1828,2024,1,Macedo de Cavaleiros,90168.655
1829,2024,1,Covilhã,61881.514
1830,2024,1,Batalha,2233555.952
1831,2024,1,Fronteira,565207.293
1832,2024,1,Ourém,273503.613
1833,2024,1,Tomar,253942.488
1834,2024,1,Vila Real,418239.883
1835,2024,1,Vila Real,764107.475
1836,2024,1,Moimenta da Beira,30924.358
1837,2024,2,Ferreira do Alentejo,677508.592
1838,2024,2,Pinhel,10365.182
1839,2024,2,Sabugal,11026.719
1840,2024,2,Sousel,7792.484
1841,2024,2,Carregal do Sal,52974.617
1842,2024,2,Moimenta da Beira,98195.547
1844,2022,1,Faro,256574.001
1950,2022,1,Elvas,439727.285
1951,2022,1,Baião,73511.997
1952,2022,2,Barcelos,356165.314
1953,2022,2,Barcelos,238112.528
1954,2022,2,Vila Flor,21470.143
1955,2022,2,Celorico da Beira,91264.742
1956,2022,2,Porto de Mós,1761244.21
1957,2022,2,Porto de Mós,165098.074
1958,2022,2,Lisboa,4583670.166
1959,2022,2,Santo Tirso,1282962.185
1960,2022,2,Vila Pouca de Aguiar,363090.635
1961,2022,3,Fafe,545620.613
1962,2022,3,Guarda,46772.931
1963,2022,3,Tondela,109473.469
1964,2022,4,Murtosa,613854.377
1965,2022,4,Guimarães,207803.655
1966,2022,4,Mêda,38655.535
1967,2022,4,Pinhel,204199.378
1968,2022,4,Sabugal,29041.179
1969,2022,4,Felgueiras,117169.503
1970,2022,4,Ferreira do Zêzere,191152.47
1971,2022,4,Carregal do Sal,504784.664
1972,2022,5,Moura,142260.101
1973,2022,5,Guimarães,2112112.98
1974,2022,5,Vieira do Minho,74639.867
1975,2022,5,Fundão,56745.163
1976,2022,5,Guarda,39975.873
1977,2022,5,Trancoso,50655.564
1978,2022,5,Elvas,169789.731
1979,2022,5,Elvas,323228.708
1980,2022,5,Mondim de Basto,48055.19
1981,2022,5,Vila Pouca de Aguiar,663780.179
1982,2022,6,Guimarães,444774.13
1983,2022,6,Póvoa de Lanhoso,199144.63
1984,2022,6,Aljezur,192340.545
1985,2022,6,Felgueiras,166822.294
1986,2022,6,Paredes,20200.801
1987,2022,6,Trofa,6361901.117
1988,2022,6,Entroncamento,1084321.805
1989,2022,7,Braga,2270049.424
1990,2022,7,Terras de Bouro,22684.165
1991,2022,7,Montemor-o-Velho,441276.369
1992,2022,7,Leiria,377518.106
1993,2022,7,Penafiel,291744.217
1994,2022,8,Tábua,203999.156
1995,2022,8,Abrantes,36434.193
1996,2022,8,Rio Maior,158917.579
1997,2022,8,Oliveira de Frades,99471.958
1998,2022,9,Amares,97985.901
1999,2022,9,Guimarães,1500168.165
2000,2022,9,Póvoa de Lanhoso,80384.035
2001,2022,9,Vila Verde,55620.972
2002,2022,9,Vinhais,32212.269
2003,2022,9,Mafra,376488.83
2004,2022,9,Setúbal,5011633.187
2005,2022,9,Viana do Castelo,181628.158
2006,2022,10,Albergaria-a-Velha,373959.957
2007,2022,10,Oliveira do Bairro,1276596.185
2008,2022,10,Aguiar da Beira,30786.237
2009,2022,10,Guarda,22121.579
2010,2022,10,Seia,10598.78
2011,2022,10,Castelo de Vide,193418.91
2012,2022,10,Salvaterra de Magos,268089.493
2013,2022,10,Arcos de Valdevez,218907.376
2014,2022,10,Murça,46716.351
2015,2022,11,Vimioso,26793.003
2016,2022,11,Faro,9075197.317
2017,2022,12,Alenquer,165726.998
2018,2022,12,Torres Vedras,763163.072
2019,2022,12,Paços de Ferreira,119597.001
2020,2022,12,Ponte de Lima,79013.949
2021,2022,12,Montalegre,27341.975
2022,2023,1,Macedo de Cavaleiros,70690.348
2023,2023,1,Lourinhã,105327.806
2024,2023,1,Amarante,195458.137
2025,2023,1,Póvoa de Varzim,984496.806
2026,2023,1,Monção,1316857.815
2027,2023,2,Silves,298553.837
2028,2023,2,Trancoso,40911.312
2029,2023,2,Azambuja,180020.238
2030,2023,2,Santarém,259124.498
2031,2023,2,Arcos de Valdevez,233285.512
2032,2023,2,Murça,45163.591
2033,2023,2,Tondela,206109.758
2034,2023,2,Viseu,706568.054
2035,2023,3,Anadia,418588.393
2036,2023,3,Fafe,319810.612
2037,2023,3,Mirandela,95536.461
2038,2023,3,Penamacor,3246.007
2039,2023,3,Arganil,84027.625
2040,2023,3,Vila Nova de Gaia,5691665.404
2041,2023,3,Ponte de Lima,130184.997
2042,2023,4,Albergaria-a-Velha,11167929.888
2043,2023,4,Vila Nova de Famalicão,459025.783
2044,2023,4,Vila Verde,300552.245
2045,2023,4,Belmonte,273196.368
2046,2023,4,Penamacor,4548.946
2047,2023,4,Fornos de Algodres,20789.863
2048,2023,4,Arruda dos Vinhos,494948.435
2049,2023,4,Vila do Conde,355091.46
2050,2023,5,Póvoa de Lanhoso,79337.853
2051,2023,5,Alvaiázere,326834.3
2052,2023,5,Santo Tirso,58838.574
2053,2023,5,Santiago do Cacém,29960.237
